
1.034,0.917,0.988
1.024,0.917,0.988
1.034,0.912,0.989
1.034,0.923,0.989
1.038,0.917,0.986
1.034,0.914,0.986
1.038,0.923,0.986
1.042,0.923,0.988
1.042,0.923,0.984
1.038,0.923,0.984
1.042,0.926,0.986
1.042,0.926,0.988
1.042,0.926,0.986
1.038,0.929,0.988
1.042,0.926,0.988
1.038,0.929,0.986
1.034,0.920,0.986
1.042,0.929,0.984
1.042,0.920,0.986
1.042,0.929,0.984
1.042,0.929,0.984
1.034,0.926,0.982
1.042,0.926,0.988
1.034,0.926,0.986
1.042,0.926,0.984
1.034,0.926,0.984
1.038,0.920,0.984
1.042,0.926,0.986
1.034,0.929,0.982
1.016,0.912,0.972
1.006,0.906,0.972
1.002,0.901,0.965
0.963,0.882,0.950
0.963,0.882,0.952
0.944,0.867,0.939
0.963,0.890,0.950
0.956,0.882,0.943
0.963,0.882,0.943
0.966,0.885,0.950
0.959,0.880,0.947
0.953,0.882,0.948
0.963,0.885,0.953
0.953,0.880,0.953
0.953,0.880,0.945
0.956,0.869,0.943
0.950,0.869,0.945
0.953,0.880,0.950
0.969,0.887,0.953
0.969,0.885,0.950
0.976,0.887,0.952
0.966,0.885,0.950
0.969,0.885,0.952
0.966,0.885,0.952
0.966,0.885,0.955
0.969,0.885,0.955
0.966,0.885,0.953
0.966,0.885,0.955
0.969,0.887,0.955
0.963,0.882,0.955
0.966,0.885,0.953
0.969,0.882,0.952
0.963,0.882,0.948
0.966,0.880,0.947
0.953,0.880,0.945
0.953,0.875,0.947
0.953,0.875,0.948
0.944,0.872,0.950
0.950,0.880,0.948
0.959,0.882,0.952
0.950,0.877,0.952
0.963,0.880,0.952
0.963,0.875,0.955
0.959,0.880,0.955
0.956,0.882,0.953
0.956,0.880,0.950
0.956,0.882,0.953
0.950,0.875,0.953
0.950,0.872,0.950
0.953,0.880,0.952
0.963,0.880,0.955
0.953,0.880,0.955
0.959,0.880,0.955
0.963,0.880,0.953
0.969,0.880,0.955
0.969,0.880,0.955
0.963,0.880,0.955
0.963,0.880,0.955
0.969,0.880,0.953
0.969,0.882,0.955
0.966,0.882,0.953
0.953,0.877,0.953
0.963,0.882,0.955
0.963,0.882,0.955
0.966,0.882,0.953
0.969,0.885,0.955
0.963,0.882,0.955
0.969,0.882,0.955
0.963,0.882,0.952
0.966,0.880,0.953
0.966,0.882,0.953
0.969,0.882,0.955
0.976,0.885,0.955
0.969,0.882,0.955
0.969,0.885,0.955
0.966,0.880,0.953
0.972,0.882,0.952
0.969,0.880,0.955
0.972,0.882,0.955
0.969,0.880,0.955
0.979,0.885,0.955
0.979,0.880,0.957
0.982,0.880,0.955
0.982,0.880,0.955
0.979,0.885,0.957
0.972,0.882,0.955
0.979,0.880,0.957
0.976,0.885,0.955
0.976,0.882,0.955
0.982,0.880,0.957
0.976,0.882,0.955
0.979,0.882,0.955
0.979,0.885,0.955
0.982,0.885,0.955
0.986,0.885,0.955
0.982,0.882,0.955
0.982,0.885,0.955
0.979,0.885,0.955
0.976,0.885,0.955
0.979,0.882,0.955
0.982,0.882,0.955
0.979,0.885,0.955
0.976,0.890,0.955
0.976,0.885,0.957
0.976,0.877,0.955
0.979,0.885,0.955
0.976,0.885,0.955
0.986,0.885,0.955
0.989,0.885,0.955
0.986,0.885,0.955
0.979,0.890,0.955
0.979,0.880,0.955
0.982,0.882,0.955
0.982,0.885,0.955
0.986,0.885,0.955
0.982,0.890,0.955
0.979,0.885,0.955
0.982,0.885,0.955
0.982,0.885,0.955
0.982,0.885,0.955
0.986,0.885,0.955
0.982,0.882,0.955
0.986,0.885,0.955
0.986,0.885,0.955
0.979,0.882,0.955
0.979,0.885,0.955
0.982,0.885,0.955
0.982,0.887,0.955
0.986,0.887,0.955
0.986,0.885,0.955
0.986,0.885,0.955
0.982,0.887,0.955
0.979,0.885,0.955
0.986,0.882,0.955
0.986,0.885,0.955
0.982,0.882,0.955
0.982,0.882,0.955
0.986,0.885,0.955
0.986,0.882,0.955
0.986,0.882,0.955
0.979,0.880,0.955
0.986,0.885,0.955
0.979,0.882,0.955
0.976,0.885,0.955
0.976,0.885,0.955
0.986,0.882,0.955
0.986,0.880,0.955
0.982,0.882,0.955
0.982,0.880,0.955
0.979,0.885,0.955
0.982,0.882,0.955
0.986,0.880,0.955
0.986,0.882,0.955
0.982,0.882,0.953
0.979,0.880,0.953
0.982,0.882,0.955
0.979,0.880,0.953
0.986,0.882,0.955
0.986,0.880,0.953
0.986,0.882,0.955
0.982,0.882,0.955
0.986,0.880,0.955
0.986,0.882,0.955
0.986,0.880,0.953
0.982,0.880,0.955
0.986,0.887,0.953
0.986,0.880,0.955
0.982,0.890,0.955
0.986,0.882,0.955
0.989,0.880,0.955
0.982,0.880,0.955
0.982,0.880,0.955
0.982,0.880,0.955
0.982,0.880,0.955
0.986,0.872,0.955
0.986,0.872,0.955
0.982,0.875,0.955
0.982,0.872,0.953
0.976,0.877,0.953
0.976,0.869,0.955
0.979,0.880,0.955
0.976,0.872,0.955
0.979,0.877,0.953
0.982,0.875,0.955
0.982,0.872,0.955
0.997,0.998,0.996
1.001,0.998,0.996
1.001,0.998,0.998
1.001,0.992,0.998
0.997,1.004,1.000
1.001,1.001,0.998
0.997,0.998,0.998
1.001,0.998,0.998
0.997,0.998,0.998
1.001,0.992,0.998
1.001,0.998,0.996
1.001,0.998,1.000
0.997,0.992,0.996
0.994,0.995,0.998
0.997,0.998,0.995
0.997,1.001,0.996
1.001,1.001,0.998
0.997,1.004,1.000
1.001,0.995,0.998
0.997,0.992,1.000
0.994,1.001,1.000
0.997,1.001,0.995
0.994,0.992,0.998
0.997,0.998,0.998
0.990,0.998,0.998
1.001,0.998,1.000
0.997,0.995,0.998
0.997,0.998,1.000
0.997,0.998,1.000
0.997,0.998,0.998
0.997,0.998,0.996
0.997,0.989,1.000
0.997,0.998,1.000
0.997,0.998,1.000
1.001,0.992,1.000
1.001,0.992,0.998
1.001,0.998,0.996
0.997,0.998,0.998
1.001,0.998,0.996
0.997,0.995,1.000
1.001,0.998,1.000
0.997,0.998,0.996
0.997,0.992,0.996
0.997,0.998,0.998
0.997,0.998,0.996
0.997,0.989,0.998
0.997,1.001,0.996
1.001,0.989,0.996
0.994,1.001,0.996
1.001,0.998,1.000
1.001,0.998,1.000
1.001,0.995,0.998
0.997,0.987,0.996
1.001,0.989,1.000
0.994,0.989,0.998
1.001,0.992,0.996
0.997,0.992,0.996
0.997,0.989,0.996
0.997,0.992,0.998
1.001,1.001,0.996
0.997,0.989,0.998
0.997,1.001,0.996
1.001,0.989,0.996
0.994,0.992,0.996
0.997,0.992,0.996
0.990,0.995,0.996
0.987,0.998,0.998
0.997,0.998,0.995
0.994,0.989,0.998
0.990,0.992,1.000
0.994,0.998,0.996
0.990,0.998,0.995
0.997,0.989,0.998
0.994,0.998,0.996
0.997,0.992,0.996
0.990,0.992,0.996
0.994,0.998,0.996
0.994,0.992,0.996
0.997,0.992,1.002
0.994,0.998,0.998
0.990,0.987,0.996
0.997,0.992,0.995
1.001,0.998,0.996
0.990,0.995,0.995
1.001,0.989,0.996
0.994,0.998,0.996
0.997,0.987,0.996
0.994,0.992,0.995
0.994,0.992,0.996
0.997,0.992,0.996
0.997,0.989,1.000
0.994,0.989,0.996
0.994,0.995,0.993
0.994,0.989,0.996
0.990,0.989,0.996
0.990,0.989,1.000
0.994,0.992,0.996
0.990,0.998,0.995
0.994,0.989,0.993
0.990,0.992,0.995
0.990,0.992,0.995
0.994,0.992,0.995
0.987,0.998,0.993
0.997,0.998,0.995
0.997,0.989,0.993
0.994,0.992,0.993
0.990,0.989,0.993
0.994,0.995,0.996
0.994,0.989,0.993
0.997,0.989,0.991
0.997,0.989,0.993
0.997,0.992,0.995
0.997,0.992,0.995
0.997,0.989,0.993
0.994,0.998,0.991
0.997,0.989,0.996
0.990,0.992,0.995
0.990,0.992,0.995
0.997,0.989,0.993
0.994,0.992,0.996
0.994,0.987,0.995
0.987,0.989,0.989
0.990,0.987,0.995
0.990,0.987,0.996
0.994,0.998,0.995
1.001,0.992,0.995
0.994,0.992,0.993
0.994,0.989,0.995
0.994,0.989,0.995
0.994,0.992,0.993
0.997,0.992,0.995
0.994,0.992,0.996
0.990,0.992,0.995
0.997,0.989,0.993
0.990,0.995,0.995
0.990,0.995,0.993
0.994,0.989,0.995
0.990,0.992,0.995
0.990,0.987,0.996
0.997,0.989,0.991
1.001,0.992,0.993
0.997,0.987,0.996
0.987,0.987,0.993
0.990,0.989,0.993
0.997,0.992,0.993
0.994,0.989,0.993
0.994,0.992,0.995
0.994,0.989,0.995
0.990,0.989,0.996
0.994,0.987,0.995
0.990,0.987,0.991
0.994,0.998,0.991
0.994,0.984,0.993
0.994,0.992,0.993
0.987,0.989,0.995
0.997,0.984,0.991
0.994,0.992,0.993
0.987,0.992,0.993
0.994,0.987,0.991
0.987,0.998,0.993
0.987,0.989,0.991
0.987,0.989,0.989
0.990,0.989,0.991
0.994,0.984,0.993
0.987,0.989,0.993
0.994,0.989,0.993
0.994,0.992,0.993
0.994,0.987,0.993
0.990,0.992,0.988
0.994,0.989,0.989
0.987,0.989,0.995
0.990,0.987,0.993
0.997,0.987,0.995
0.994,0.989,0.989
0.997,0.992,0.993
0.994,0.989,0.993
0.990,0.992,0.995
0.990,0.989,0.993
0.990,0.992,0.995
0.987,0.989,0.989
0.997,0.987,0.991
0.994,0.989,0.995
0.990,0.987,0.993
0.997,0.992,0.993
1.001,0.998,0.993
0.997,0.989,0.995
0.987,0.995,0.993
0.990,0.987,0.988
0.990,0.987,0.991
0.997,0.987,0.993
0.994,0.987,0.993
0.997,0.989,0.989
0.990,0.987,0.993
0.990,0.992,0.993
0.990,0.989,0.993
0.994,0.989,0.993
0.994,0.987,0.993
0.990,0.989,0.993
0.994,0.992,0.993
0.994,0.989,0.993
0.990,0.989,0.991
0.990,0.989,0.989
0.990,0.989,0.993
0.987,0.989,0.995
0.994,0.989,0.991
0.990,0.987,0.993
0.987,0.987,0.993
1.001,0.989,0.995
0.983,0.987,0.989
0.990,0.987,0.989
0.987,0.989,0.993
0.994,0.989,0.989
0.990,0.987,0.989
0.990,0.989,0.991
0.990,0.992,0.989
0.994,0.995,0.984
0.987,0.989,0.991
0.994,0.987,0.991
0.987,0.987,0.991
0.994,0.992,0.991
0.990,0.989,0.991
0.987,0.989,0.989
0.980,0.987,0.989
0.990,0.992,0.991
0.990,0.987,0.989
0.994,0.987,0.988
0.990,0.987,0.986
0.983,0.987,0.993
0.983,0.987,0.991
0.983,0.987,0.993
0.994,0.989,0.989
0.983,0.987,0.991
0.990,0.989,0.988
0.990,0.989,0.991
0.987,0.992,0.989
0.990,0.987,0.991
0.987,0.987,0.989
0.994,0.989,0.989
0.987,0.992,0.991
0.983,0.989,0.991
0.987,0.987,0.993
0.990,0.987,0.991
0.990,0.989,0.995
0.994,0.987,0.986
0.983,0.987,0.989
0.990,0.989,0.989
0.983,0.987,0.991
0.990,0.987,0.989
0.987,0.987,0.989
0.990,0.987,0.989
0.987,0.987,0.991
0.990,0.984,0.993
0.990,0.989,0.991
0.990,0.987,0.989
0.980,0.989,0.989
0.990,0.984,0.986
0.990,0.989,0.993
0.990,0.989,0.991
0.983,0.989,0.993
0.987,0.987,0.989
0.987,0.987,0.986
0.987,0.984,0.988
0.990,0.978,0.991
0.983,0.984,0.989
0.983,0.984,0.984
0.990,0.987,0.989
0.983,0.984,0.989
0.983,0.981,0.991
0.983,0.984,0.989
0.983,0.978,0.993
0.980,0.981,0.993
0.983,0.981,0.995
0.987,0.987,1.000
0.994,0.981,0.991
0.987,0.984,0.991
0.994,0.984,0.991
0.990,0.984,0.989
0.990,0.989,0.993
0.994,0.987,0.988
0.983,0.992,0.993
0.990,0.987,0.995
0.990,0.987,0.993
0.983,0.987,0.991
0.987,0.984,0.989
0.990,0.987,0.993
0.987,0.981,0.989
0.990,0.981,0.989
0.983,0.984,0.989
0.990,0.984,0.991
0.983,0.987,0.986
0.990,0.981,0.991
0.987,0.984,0.989
0.980,0.981,0.991
0.987,0.984,0.988
0.983,0.989,0.991
0.980,0.987,0.993
0.990,0.987,0.991
0.980,0.987,0.989
0.987,0.987,0.993
0.983,0.978,0.989
0.980,0.981,0.989
0.983,0.984,0.988
0.990,0.984,0.989
0.983,0.981,0.989
0.990,0.984,0.989
0.990,0.987,0.988
0.976,0.981,0.989
0.990,0.981,0.991
0.983,0.987,0.995
0.976,0.981,0.989
0.994,0.981,0.993
0.990,0.981,0.989
0.980,0.987,0.993
0.980,0.987,0.991
0.983,0.984,0.991
0.990,0.984,0.991
0.983,0.981,0.989
0.997,0.987,0.991
0.983,0.978,0.989
0.983,0.987,0.989
0.983,0.981,0.991
0.987,0.981,0.989
0.980,0.987,0.995
0.983,0.987,0.993
0.987,0.981,0.991
0.987,0.984,0.991
0.980,0.987,0.991
0.980,0.987,0.993
0.980,0.987,0.996
0.983,0.981,0.995
0.983,0.987,0.993
0.980,0.987,0.993
0.980,0.984,0.993
0.983,0.984,0.995
0.983,0.984,0.993
0.983,0.984,0.993
0.980,0.981,0.993
0.983,0.981,0.995
0.987,0.987,0.991
0.983,0.987,0.991
0.980,0.981,0.993
0.983,0.981,0.989
0.990,0.984,0.991
0.990,0.984,0.991
0.983,0.981,0.991
0.980,0.984,0.995
0.976,0.987,0.991
0.983,0.981,0.993
0.983,0.981,0.991
0.980,0.981,0.991
0.980,0.987,0.988
0.987,0.989,0.991
0.980,0.981,0.989
0.983,0.978,0.986
0.983,0.978,0.989
0.990,0.981,0.989
0.980,0.981,0.989
0.983,0.981,0.989
0.980,0.987,0.991
0.983,0.978,0.991
0.983,0.987,0.991
0.980,0.981,0.989
0.987,0.981,0.989
0.980,0.976,0.989
0.980,0.978,0.988
0.966,0.981,0.991
0.980,0.987,0.993
0.980,0.981,0.989
0.980,0.981,0.986
0.973,0.981,0.988
0.980,0.981,0.988
0.980,0.981,0.991
0.983,0.989,0.991
0.980,0.981,0.991
0.976,0.987,0.991
0.983,0.981,0.991
0.980,0.981,0.991
0.980,0.987,0.989
0.980,0.987,0.993
0.976,0.978,0.995
0.980,0.987,0.989
0.980,0.984,0.989
0.980,0.981,0.993
0.983,0.981,0.993
0.983,0.981,0.989
0.980,0.981,0.989
0.980,0.984,0.991
0.980,0.981,0.991
0.980,0.981,0.989
0.987,0.984,0.991
0.980,0.984,0.986
0.976,0.981,0.989
0.980,0.978,0.991
0.980,0.981,0.993
0.983,0.978,0.989
0.980,0.981,0.989
0.976,0.978,0.988
0.976,0.978,0.988
0.970,0.978,0.986
0.980,0.981,0.988
0.980,0.981,0.988
0.973,0.981,0.986
0.976,0.981,0.988
0.976,0.981,0.986
0.980,0.978,0.988
0.976,0.978,0.986
0.980,0.981,0.989
0.980,0.981,0.988
0.980,0.978,0.988
0.980,0.981,0.986
0.980,0.981,0.988
0.980,0.978,0.986
0.980,0.987,0.988
0.983,0.981,0.988
0.976,0.987,0.986
0.970,0.978,0.989
0.976,0.978,0.986
0.973,0.976,0.989
0.980,0.978,0.984
0.980,0.978,0.989
0.976,0.981,0.986
0.980,0.978,0.986
0.980,0.984,0.984
0.980,0.978,0.986
0.976,0.976,0.986
0.983,0.978,0.989
0.976,0.981,0.986
0.983,0.981,0.989
0.980,0.984,0.984
0.976,0.978,0.986
0.980,0.984,0.989
0.980,0.981,0.989
0.980,0.981,0.986
0.980,0.976,0.984
0.976,0.981,0.986
0.980,0.984,0.986
0.980,0.978,0.986
0.976,0.978,0.991
0.983,0.981,0.988
0.976,0.981,0.986
0.980,0.981,0.989
0.983,0.981,0.988
0.983,0.981,0.988
0.970,0.981,0.989
0.976,0.978,0.988
0.976,0.978,0.986
0.976,0.981,0.982
0.976,0.987,0.986
0.973,0.978,0.984
0.980,0.981,0.988
0.980,0.984,0.988
0.970,0.978,0.989
0.973,0.981,0.984
0.980,0.981,0.988
0.976,0.978,0.986
0.976,0.984,0.989
0.976,0.984,0.984
0.970,0.981,0.984
0.980,0.976,0.988
0.973,0.981,0.989
0.970,0.981,0.986
0.976,0.978,0.988
0.976,0.984,0.989
0.966,0.981,0.988
0.966,0.984,0.986
0.973,0.987,0.989
0.976,0.981,0.984
0.970,0.978,0.986
0.976,0.984,0.986
0.976,0.978,0.986
0.976,0.984,0.989
0.983,0.987,0.988
0.970,0.984,0.986
0.980,0.987,0.988
0.976,0.987,0.989
0.976,0.981,0.991
0.970,0.987,0.986
0.980,0.987,0.988
0.976,0.984,0.986
0.966,0.984,0.988
0.976,0.981,0.984
0.980,0.981,0.986
0.970,0.987,0.986
0.976,0.987,0.986
0.963,0.984,0.986
0.976,0.978,0.989
0.966,0.981,0.986
0.980,0.987,0.989
0.970,0.981,0.988
0.980,0.984,0.988
0.976,0.984,0.988
0.976,0.981,0.989
0.980,0.987,0.989
0.980,0.987,0.989
0.973,0.981,0.989
0.970,0.981,0.989
0.973,0.987,0.989
0.970,0.981,0.989
0.973,0.981,0.986
0.973,0.987,0.986
0.976,0.981,0.989
0.970,0.987,0.989
0.966,0.987,0.986
0.966,0.981,0.989
0.966,0.987,0.988
0.976,0.987,0.989
0.973,0.981,0.988
0.976,0.987,0.986
0.970,0.978,0.988
0.976,0.987,0.988
0.966,0.987,0.986
0.976,0.984,0.989
0.966,0.987,0.986
0.963,0.987,0.988
0.966,0.987,0.989
0.963,0.989,0.982
0.970,0.984,0.986
0.960,0.978,0.989
0.976,0.984,0.988
0.963,0.981,0.986
0.976,0.981,0.986
0.976,0.984,0.984
0.966,0.981,0.989
0.963,0.987,0.986
0.970,0.981,0.988
0.973,0.984,0.988
0.976,0.984,0.988
0.970,0.989,0.988
0.976,0.987,0.989
0.976,0.984,0.986
0.970,0.984,0.989
0.963,0.987,0.986
0.970,0.981,0.989
0.976,0.984,0.986
0.970,0.987,0.989
0.970,0.987,0.984
0.970,0.987,0.986
0.966,0.987,0.984
0.966,0.987,0.984
0.966,0.976,0.984
0.976,0.978,0.989
0.970,0.981,0.984
0.970,0.981,0.982
0.973,0.987,0.986
0.970,0.984,0.986
0.966,0.981,0.986
0.966,0.978,0.988
0.970,0.981,0.984
0.973,0.981,0.988
0.970,0.984,0.986
0.970,0.981,0.988
0.970,0.987,0.988
0.980,0.984,0.988
0.970,0.987,0.982
0.970,0.981,0.986
0.970,0.981,0.986
0.976,0.987,0.986
0.966,0.987,0.984
0.973,0.981,0.984
0.966,0.978,0.988
0.980,0.981,0.984
0.973,0.987,0.989
0.976,0.987,0.986
0.966,0.981,0.993
0.966,0.987,0.982
0.980,0.984,0.986
0.976,0.987,0.986
0.980,0.987,0.988
0.980,0.984,0.986
0.970,0.978,0.986
0.976,0.989,0.986
0.976,0.984,0.989
0.970,0.987,0.986
0.976,0.987,0.989
0.980,0.987,0.986
0.976,0.981,0.988
0.966,0.987,0.991
0.980,0.984,0.991
0.973,0.987,0.988
0.966,0.989,0.989
0.976,0.981,0.986
0.980,0.987,0.991
0.966,0.987,0.989
0.970,0.981,0.986
0.976,0.984,0.984
0.966,0.989,0.988
0.970,0.984,0.989
0.966,0.981,0.986
0.963,0.981,0.989
0.966,0.984,0.986
0.966,0.987,0.986
0.970,0.981,0.981
0.963,0.981,0.984
0.970,0.989,0.984
0.970,0.987,0.989
1.169,0.978,0.952
1.169,0.981,0.955
1.174,1.004,0.959
1.179,1.004,0.964
1.179,1.004,0.965
1.179,1.006,0.960
1.179,1.001,0.962
1.179,1.004,0.965
1.188,1.001,0.962
1.164,0.989,0.959
1.169,1.004,0.964
1.179,1.004,0.962
1.184,0.998,0.959
1.179,1.004,0.962
1.169,1.004,0.959
1.174,1.004,0.962
1.174,1.009,0.964
1.174,1.004,0.959
1.179,1.001,0.964
1.179,0.998,0.962
1.174,1.009,0.960
1.169,1.004,0.962
1.174,1.001,0.964
1.169,1.001,0.959
1.169,0.998,0.960
1.174,1.001,0.964
1.169,1.001,0.964
1.164,0.998,0.964
1.174,1.004,0.965
1.174,0.998,0.962
1.188,0.998,0.962
1.169,1.001,0.964
1.174,0.998,0.962
1.179,0.998,0.964
1.169,1.001,0.964
1.160,1.004,0.964
1.164,0.998,0.964
1.160,0.995,0.964
1.160,0.992,0.964
1.169,0.995,0.964
1.150,0.998,0.965
1.150,0.992,0.962
1.160,0.987,0.962
1.150,0.989,0.962
1.155,0.992,0.964
1.150,0.992,0.960
1.155,0.992,0.964
1.155,0.992,0.960
1.160,0.989,0.965
1.169,0.989,0.964
1.150,0.989,0.962
1.150,0.987,0.962
1.155,0.989,0.962
1.155,0.989,0.960
1.150,0.992,0.965
1.155,0.989,0.960
1.164,0.984,0.962
1.150,0.992,0.965
1.128,0.992,0.962
1.155,0.992,0.962
1.150,0.987,0.964
1.160,0.987,0.965
1.150,0.989,0.967
1.160,0.987,0.964
1.150,0.989,0.964
1.146,0.987,0.964
1.146,0.984,0.964
1.160,0.987,0.964
1.155,0.992,0.964
1.150,0.992,0.962
1.155,0.987,0.965
1.150,0.984,0.962
1.169,0.989,0.964
1.155,0.987,0.965
1.150,0.987,0.960
1.155,0.987,0.962
1.146,0.989,0.964
1.150,0.987,0.960
1.150,0.987,0.960
1.146,0.981,0.964
1.160,0.981,0.964
1.155,0.989,0.960
1.155,0.987,0.962
1.155,0.987,0.960
1.155,0.987,0.962
1.160,0.984,0.964
1.169,0.981,0.959
1.155,0.987,0.960
1.155,0.984,0.964
1.160,0.984,0.964
1.160,0.987,0.965
1.160,0.987,0.964
1.155,0.984,0.964
1.155,0.987,0.964
1.164,0.987,0.964
1.146,0.987,0.965
1.169,0.981,0.962
1.155,0.987,0.962
1.155,0.987,0.964
1.155,0.987,0.965
1.155,0.987,0.965
1.155,0.987,0.965
1.150,0.987,0.965
1.155,0.987,0.962
1.155,0.984,0.964
1.146,0.987,0.965
1.155,0.984,0.962
1.155,0.981,0.967
1.150,0.989,0.965
1.155,0.981,0.962
1.150,0.987,0.962
1.160,0.981,0.965
1.160,0.987,0.965
1.155,0.987,0.964
1.160,0.981,0.962
1.160,0.981,0.960
1.164,0.981,0.965
1.160,0.987,0.962
1.160,0.987,0.964
1.155,0.987,0.965
1.160,0.987,0.964
1.169,0.989,0.964
1.155,0.987,0.962
1.160,0.981,0.962
1.150,0.987,0.964
1.146,0.987,0.962
1.150,0.984,0.965
1.150,0.981,0.964
1.150,0.984,0.964
1.150,0.984,0.962
1.160,0.987,0.965
1.160,0.984,0.964
1.164,0.987,0.965
1.160,0.984,0.965
1.169,0.987,0.964
1.155,0.989,0.965
1.169,0.981,0.964
1.155,0.989,0.964
1.169,0.981,0.964
1.179,0.987,0.965
1.169,0.987,0.964
1.155,0.992,0.964
1.179,0.981,0.962
1.164,0.987,0.967
1.169,0.989,0.964
1.164,0.987,0.964
1.169,0.987,0.964
1.160,0.989,0.967
1.160,0.989,0.964
1.169,0.984,0.967
1.160,0.989,0.964
1.155,0.989,0.964
1.160,0.989,0.965
1.160,0.987,0.965
1.150,0.984,0.964
1.155,0.987,0.965
1.160,0.987,0.962
1.160,0.984,0.967
1.155,0.981,0.965
1.155,0.987,0.960
1.155,0.989,0.964
1.160,0.987,0.965
1.150,0.987,0.965
1.150,0.987,0.965
1.155,0.984,0.960
1.155,0.981,0.964
1.150,0.984,0.964
1.155,0.984,0.964
1.164,0.987,0.964
1.160,0.987,0.967
1.150,0.987,0.964
1.155,0.989,0.965
1.150,0.984,0.964
1.155,0.981,0.967
1.155,0.984,0.965
1.160,0.987,0.962
1.160,0.987,0.962
1.150,0.987,0.967
1.155,0.984,0.964
1.155,0.989,0.964
1.160,0.981,0.964
1.150,0.981,0.964
1.150,0.978,0.967
1.160,0.989,0.965
1.160,0.987,0.965
1.160,0.987,0.964
1.150,0.987,0.965
1.155,0.984,0.967
1.155,0.984,0.967
1.150,0.987,0.964
1.150,0.987,0.965
1.155,0.981,0.964
1.150,0.981,0.964
1.164,0.981,0.964
1.150,0.984,0.960
1.150,0.981,0.964
1.160,0.981,0.967
1.155,0.978,0.965
1.155,0.984,0.965
1.150,0.987,0.962
1.155,0.987,0.967
1.150,0.989,0.964
1.155,0.987,0.964
1.155,0.984,0.964
1.150,0.987,0.964
1.150,0.981,0.962
1.155,0.987,0.965
1.150,0.981,0.964
1.150,0.987,0.964
1.150,0.978,0.967
1.160,0.984,0.964
1.150,0.978,0.962
1.160,0.987,0.965
1.160,0.978,0.964
1.150,0.987,0.964
1.150,0.981,0.964
1.155,0.984,0.965
1.155,0.984,0.962
1.150,0.981,0.967
1.155,0.978,0.967
1.155,0.978,0.962
1.150,0.987,0.965
1.141,0.984,0.964
1.150,0.981,0.964
1.155,0.984,0.965
1.155,0.981,0.965
1.150,0.987,0.964
1.155,0.981,0.967
1.160,0.984,0.964
1.150,0.987,0.965
1.155,0.989,0.965
1.155,0.981,0.964
1.150,0.987,0.960
1.155,0.989,0.964
1.150,0.987,0.962
1.169,0.987,0.964
1.150,0.984,0.964
1.155,0.981,0.965
1.155,0.984,0.964
1.146,0.981,0.965
1.150,0.981,0.967
1.160,0.981,0.964
1.155,0.976,0.967
1.150,0.978,0.964
1.160,0.987,0.965
1.150,0.981,0.962
1.137,0.984,0.965
1.150,0.984,0.964
1.155,0.984,0.965
1.160,0.984,0.964
1.169,0.987,0.965
1.160,0.981,0.965
1.146,0.987,0.965
1.150,0.981,0.962
1.155,0.987,0.964
1.141,0.984,0.965
1.155,0.984,0.964
1.150,0.978,0.965
1.155,0.978,0.964
1.141,0.978,0.962
1.155,0.984,0.964
1.150,0.981,0.965
1.150,0.987,0.964
1.155,0.978,0.965
1.160,0.987,0.962
1.155,0.989,0.965
1.155,0.987,0.965
1.160,0.987,0.965
1.169,0.989,0.965
1.160,0.987,0.967
1.174,0.989,0.967
